date,open,high,low,close,volume,log_close,log_return,pct_return,cum_log_return,cum_pct_return,slope,slope_zscore,slope_fast,slope_slow,slope_fast_zscore,slope_slow_zscore,sma_fast,sma_slow,volatility,vol_percentile,vol_trend,rsi,returns_zscore,ulcer_index,trend_signal,regime_signal,vol_adj_signal,vol_mom_signal,mr_signal,ulcer_signal,raw_signal,constrained_signal,signal,exposure,asset_return,position_change,transaction_costs,gross_return,strategy_return,equity,bh_equity,peak,drawdown,bh_drawdown
2016-05-24,118.17,118.23,117.25,117.3,12772000,4.76473475565943,-0.017493157447517227,-0.017341040462427793,-0.16251892949777513,-0.15000000000000158,0.08228803063252846,0.10980145441201705,-0.3237813296697765,0.21898179937188372,-0.6048503323914511,2.395441561735099,121.23149999999998,115.6822,0.16717101694500805,75.2988047808765,-0.00041582577122363236,24.4542202513351,-1.604812104741966,0.023898464181139435,0.8920100800492995,0.8920100800492995,1.3339783651150792,1.3339783651150792,1.3339783651150792,1.3339783651150792,1.3339783651150792,1.3339783651150792,1.4614045928506223,1.493261149784508,-0.017493157447517227,0.0013348707728475517,1.3348707728475517e-06,-0.026121852403441004,-0.026123187274213852,87941.46174436234,78136.87803170807,119203.63202708717,-0.2622585381930391,-0.41133054055749196
2016-05-25,116.59,117.06,116.32,116.98,10499900,4.76200298001488,-0.002731775644550183,-0.0027280477408354598,-0.16525070514232532,-0.15231884057971168,0.06720160577032085,0.0700536514968375,-0.5242319489274276,0.21971368908110103,-0.9198564307415087,2.366486053530608,121.12849999999999,115.8374,0.16681691757488798,74.9003984063745,0.004738540347293521,23.169946494195102,-0.17689964839194117,0.027210856982074056,0.8548953445502143,0.8548953445502143,1.281188018076699,1.281188018076699,1.281188018076699,1.281188018076699,1.281188018076699,1.281188018076699,1.4253612778958378,1.4614045928506223,-0.002731775644550183,0.03185655693388578,3.1856556933885783e-05,-0.003992229473583107,-0.004024086030516992,87587.5777366536,77923.42561135987,119203.63202708717,-0.2652272733036298,-0.41293865344948744
2016-05-26,117.57,117.63,116.39,116.58,5893500,4.758577732617404,-0.00342524739747585,-0.0034193879295606466,-0.16867595253980117,-0.15521739130434942,0.05408204365949332,0.0357120754824415,-0.655893330966229,0.21963226645813033,-1.1223196439612675,2.3317020109473927,120.89299999999999,115.97429999999999,0.1499832879513073,56.17529880478087,0.001435165950735499,21.53848488598024,-0.15293251101148864,0.02985807230709242,0.8007909568324638,0.8007909568324638,1.334800308815946,1.334800308815946,1.334800308815946,1.334800308815946,1.334800308815946,1.334800308815946,1.4072490840798595,1.4253612778958378,-0.00342524739747585,0.03604331495478452,3.604331495478452e-05,-0.00488221500757557,-0.004918258322530355,87156.79940350004,77656.51860058215,119203.63202708717,-0.2688410753818724,-0.41494948379891833
2016-05-27,116.27,116.36,115.29,115.62,8686600,4.75030895165433,-0.00826878096307393,-0.008234688625836317,-0.1769447335028751,-0.16217391304347983,0.04511130911284552,0.012538752385797646,-0.7256367032957775,0.2192288143910604,-1.2245971211845197,2.2954790631448616,120.4915,116.09870000000001,0.12855675466918137,32.669322709163346,-0.00904400278835957,18.02399678592124,-0.6064816184635896,0.03252309365205046,0.7225781667609186,0.7225781667609186,1.405173473883732,1.405173473883732,1.405173473883732,1.405173473883732,1.405173473883732,1.405173473883732,1.406833962040634,1.4072490840798595,-0.00826878096307393,0.018112193815978284,1.8112193815978283e-05,-0.011636234436742766,-0.011654346630558744,86141.04385204158,77014.39385791906,119203.63202708717,-0.27736225493139866,-0.41978713836971837
2016-05-31,115.76,116.4,115.5,116.06,8187600,4.754107298762462,0.003798347108132205,0.0038055699705932255,-0.1731463863947429,-0.1589855072463785,0.03764265220873263,-0.00654159952129613,-0.7694765684261017,0.21886130074257215,-1.2850741964919907,2.2608126932378765,120.13250000000001,116.21260000000001,0.13104321581603207,35.45816733067729,-0.016789573970427647,24.53602060365344,0.823708019884703,0.034725976782660734,0.6501371808411088,0.6501371808411088,1.2403106416010388,1.2403106416010388,1.2403106416010388,1.2403106416010388,1.2403106416010388,1.2403106416010388,1.3735292979527152,1.406833962040634,0.003798347108132205,0.0004151220392254462,4.1512203922544625e-07,0.0053436437113392144,0.005343228589299989,86601.31514026396,77306.92125811384,119203.63202708717,-0.2735010362722407,-0.4175832885246439
2016-06-01,115.97,116.14,115.2,115.94,8399500,4.753072815911587,-0.0010344828508754844,-0.0010339479579528632,-0.17418086924561837,-0.15985507246376984,0.032397775737693826,-0.01973369751992609,-0.8033441472039522,0.21842606059275535,-1.329188751997804,2.226757500357903,119.78150000000001,116.31049999999999,0.1312082593930012,35.85657370517929,-0.026129225113348625,23.93762717527585,0.23046002949159847,0.03719599525791561,0.5797418374879426,0.5797418374879426,1.1046214615758747,1.1046214615758747,1.1046214615758747,1.1046214615758747,1.1046214615758747,1.1046214615758747,1.319747730677347,1.3735292979527152,-0.0010344828508754844,0.03330466408791888,3.330466408791888e-05,-0.0014208925039071274,-0.0014541971679950462,86475.37975304235,77226.94857381834,119203.63202708717,-0.2745575090078449,-0.41818578862472844
2016-06-02,115.78,115.97,115.58,115.67,4591500,4.75074130930731,-0.002331506604276612,-0.0023287907538381836,-0.176512375849895,-0.16181159420290026,0.024825086577541594,-0.03917445713082964,-0.847672328825913,0.21769562732714404,-1.3891986088956891,2.191428517891008,119.45450000000001,116.41040000000001,0.13067887229362543,34.26294820717131,-0.02895286051607913,22.512243162247884,0.05083479016338071,0.03949336342577337,0.5113908626557808,0.5113908626557808,0.9783350079640086,0.9783350079640086,0.9783350079640086,0.9783350079640086,0.9783350079640086,0.9783350079640086,1.2514651861346795,1.319747730677347,-0.002331506604276612,0.05378156727536809,5.378156727536809e-05,-0.003077000550053306,-0.003130782117328674,86204.64418052231,77046.89343319036,119203.63202708717,-0.27682871138579357,-0.41954229230101187
2016-06-03,118.25,118.89,118.23,118.88,14605000,4.778114580969449,0.027373271662138876,0.027751361632229576,-0.1491391041877561,-0.13855072463768292,0.025585899965396928,-0.03658666638333707,-0.7771755632351884,0.2188104863217418,-1.2706719390454102,2.1719873585105436,119.295,116.5518,0.16893369089181845,76.49402390438247,-0.014534710611393798,57.35038905360913,2.6966504632151937,0.039943539474295894,0.46222260950818583,0.46222260950818583,0.6840296432204448,0.6840296432204448,0.6840296432204448,0.6840296432204448,0.6840296432204448,0.6840296432204448,1.1379780775518327,1.2514651861346795,0.027373271662138876,0.06828254454266758,6.828254454266758e-05,0.034256696515773774,0.0341884139712311,89151.8442420087,79155.91897786094,119203.63202708717,-0.2521046319985424,-0.403653265779785
2016-06-06,118.89,119.17,118.46,118.92,9887800,4.778450998129897,0.00033641716044829906,0.0003364737550470842,-0.1488026870273078,-0.1382608695652192,0.03337133677255634,-0.015585185327959024,-0.6594155142898097,0.22036645240915595,-1.081844225547161,2.156487365755731,119.082,116.6989,0.1646111752053501,72.11155378486056,-0.005624961642596108,57.62432024522639,0.20215018216716782,0.04039270294851452,0.4028345018068788,0.4028345018068788,0.6117970135679272,0.6117970135679272,0.6117970135679272,0.6117970135679272,0.6117970135679272,0.6117970135679272,1.0327418647550517,1.1379780775518327,0.00033641716044829906,0.11348710858284683,0.00011348710858284684,0.0003828353535024018,0.000269348244919555,89175.85713478662,79182.54838735615,119203.63202708717,-0.2519031876937877,-0.4034526445048161
2016-06-07,118.5,119.02,118.41,118.82,4602800,4.777609742927595,-0.0008412552023022712,-0.0008409014463505171,-0.14964394222961008,-0.1389855072463787,0.03369873845837519,-0.01468894681510061,-0.6139213947923582,0.22218042054118087,-1.0083095854070288,2.1433126078591243,118.9905,116.8399,0.14852800954037818,52.191235059760956,-0.003338615056216023,56.57611233798338,-0.00823531130191819,0.04037487529588651,0.3640259193223291,0.3640259193223291,0.6127226780385108,0.6127226780385108,0.6127226780385108,0.6127226780385108,0.6127226780385108,0.6127226780385108,0.9487380274117435,1.0327418647550517,-0.0008412552023022712,0.10523621279678097,0.00010523621279678098,-0.0008687994663605359,-0.0009740356791573168,89088.99666821791,79115.93565659373,119203.63202708717,-0.2526318606804378,-0.40395449307104603
2016-06-08,120.3,120.78,120.23,120.58,11661700,4.79231343306126,0.014703690133664793,0.014812321158054198,-0.1349402520959453,-0.12623188405797292,0.0346255477041352,-0.012411728016202151,-0.4988338424043992,0.22433992970827507,-0.8284756046209355,2.13302975913806,118.97049999999999,117.01549999999999,0.15804028595904807,62.54980079681275,0.00837258307177619,68.28994834665649,1.4935591155109325,0.03963904976248892,0.3310691053687219,0.3310691053687219,0.5237099881688168,0.5237099881688168,0.5237099881688168,0.5237099881688168,0.5237099881688168,0.5237099881688168,0.8637324195631582,0.9487380274117435,0.014703690133664793,0.08400383734330819,8.400383734330819e-05,0.013949949973086651,0.013865946135743342,90324.29989730683,80279.23185912325,119203.63202708717,-0.24226889431706206,-0.3951904246315996
2016-06-09,120.61,121.48,120.55,121.25,12173900,4.7978545298175925,0.005541096756332742,0.005556477027699458,-0.12939915533961255,-0.12137681159420477,0.03784914510502244,-0.004221301911254404,-0.3252250904593265,0.2263809348871523,-0.558848937335075,2.121936256619519,118.92699999999999,117.18719999999999,0.1555334428787963,60.1593625498008,0.019920480592937998,71.64922252704912,0.6020379323608442,0.038959511697340125,0.29476413539059415,0.29476413539059415,0.47379542583452455,0.47379542583452455,0.47379542583452455,0.47379542583452455,0.47379542583452455,0.47379542583452455,0.7857450208174315,0.8637324195631582,0.005541096756332742,0.08500560784858535,8.500560784858535e-05,0.004786024908380846,0.00470101930053226,90748.91617443114,80724.06685037872,119203.63202708717,-0.23870678576463286,-0.39183911625532675
2016-06-10,121.55,122.1,121.18,121.74,13939900,4.801887623065778,0.004033093248185793,0.004041237113401985,-0.12536606209142676,-0.11782608695652363,0.05177193905218168,0.03212197297290062,-0.16579044193363998,0.22873492754269645,-0.3118458570039075,2.113378199395645,118.95599999999999,117.36480000000002,0.15361981178182077,57.37051792828686,0.02391617319595115,73.97568963184744,0.39209021864424337,0.038225133794539755,0.26950529721928657,0.26950529721928657,0.438591373596096,0.438591373596096,0.438591373596096,0.438591373596096,0.438591373596096,0.438591373596096,0.7163142913731644,0.7857450208174315,0.004033093248185793,0.07798739874572669,7.798739874572669e-05,0.003168982938254388,0.0030909955395086613,91029.42066954156,81049.63453935909,119203.63202708717,-0.23635363183517305,-0.38938634670128536
